year,km_driven,seats,mileage,engine,max_power,selling_price,owner_First Owner,owner_Fourth & Above Owner,owner_Test Drive Car,owner_Third Owner,seller_type_Dealer,seller_type_Trustmark Dealer,fuel_CNG,fuel_Diesel,fuel_LPG,transmission_Automatic
2017.0,44600.0,7.0,24.52,1248.0,88.5,10285.92,1,0,0,0,1,0,0,1,0,0
2014.0,28080.0,5.0,0.0,1197.0,103.25,6954.2,1,0,0,0,1,0,0,0,0,1
2014.0,28800.0,5.0,18.6,1197.0,81.83,5875.93,1,0,0,0,1,0,0,0,0,0
2018.0,21900.0,5.0,20.71,799.0,53.26,4361.52,1,0,0,0,1,0,0,0,0,0
2014.0,28100.0,5.0,0.0,1197.0,103.25,6966.32,1,0,0,0,1,0,0,0,0,1
2014.0,110000.0,5.0,26.0,1498.0,98.6,6663.44,0,0,0,0,0,0,0,1,0,0
2016.0,100000.0,5.0,22.54,1396.0,88.73,8480.74,1,0,0,0,0,0,0,1,0,0
2019.0,7673.0,5.0,28.4,1248.0,74.02,9995.15,1,0,0,0,0,0,0,1,0,1
2009.0,75000.0,5.0,15.0,1368.0,90.0,1817.3,0,0,0,0,0,0,0,0,0,0
2018.0,50000.0,5.0,28.4,1248.0,74.02,10310.15,1,0,0,0,0,0,0,1,0,1
2014.0,40000.0,5.0,17.43,1396.0,105.5,6663.44,1,0,0,0,0,0,0,0,0,0
2016.0,40000.0,7.0,24.52,1248.0,88.5,10782.65,1,0,0,0,0,0,0,1,0,0
2012.0,100000.0,5.0,18.5,1197.0,80.0,3210.56,0,0,0,0,0,0,0,0,0,0
2014.0,110000.0,7.0,15.4,1997.0,120.0,10903.8,1,0,0,0,0,0,0,1,0,0
2013.0,96272.0,5.0,25.44,936.0,57.6,2544.22,1,0,0,0,0,0,0,1,0,0
2015.0,74000.0,5.0,18.88,1995.0,184.0,19990.31,1,0,0,0,0,0,0,1,0,1
2017.0,60000.0,5.0,21.19,1396.0,88.73,8662.47,1,0,0,0,0,0,0,1,0,0
2013.0,60000.0,5.0,25.0,1396.0,69.01,2762.28,0,0,0,0,0,0,0,1,0,0
2015.0,22500.0,5.0,20.51,998.0,67.04,4846.14,1,0,0,0,0,0,0,0,0,0
2020.0,7400.0,5.0,24.3,1248.0,88.5,11206.69,1,0,0,0,0,0,0,1,0,1
2011.0,70000.0,5.0,17.5,1298.0,85.8,3331.72,0,0,0,1,0,0,0,0,0,0
2009.0,67000.0,5.0,18.9,1061.0,67.0,2120.18,1,0,0,0,0,0,0,0,0,0
2009.0,110000.0,5.0,17.7,1399.0,68.0,1877.88,0,0,0,1,0,0,0,1,0,0
2012.0,175000.0,5.0,21.5,1248.0,88.8,3937.48,0,0,0,0,0,0,0,1,0,0
2014.0,120000.0,9.0,12.05,2179.0,120.0,8480.74,1,0,0,0,0,0,0,1,0,0
2012.0,370000.0,9.0,12.05,2179.0,120.0,5451.9,1,0,0,0,0,0,0,1,0,0
2014.0,150360.0,5.0,22.32,1582.0,126.32,7814.39,1,0,0,0,0,0,0,1,0,0
2015.0,100000.0,5.0,25.2,1248.0,74.0,6942.09,0,0,0,0,0,0,0,1,0,0
2011.0,40000.0,4.0,26.0,624.0,35.0,848.07,1,0,0,0,0,0,0,0,0,0
2008.0,154000.0,8.0,12.8,2494.0,102.0,6057.67,0,0,0,1,0,0,0,1,0,0
2004.0,110000.0,5.0,14.4,1599.0,94.0,1332.69,0,0,0,0,0,0,0,0,0,0
2013.0,120000.0,7.0,20.77,1248.0,88.76,5451.9,0,0,0,0,0,0,0,1,0,0
2013.0,145000.0,7.0,15.3,2956.0,83.83,3755.75,1,0,0,0,0,0,0,1,0,0
2014.0,90000.0,5.0,22.9,1248.0,74.0,4724.98,0,0,0,0,0,0,0,1,0,0
2011.0,110000.0,5.0,19.7,796.0,46.3,1478.07,0,1,0,0,0,0,0,0,0,0
2016.0,70000.0,7.0,15.4,1997.0,120.0,8977.47,1,0,0,0,0,0,0,1,0,0
2011.0,100000.0,5.0,20.36,1197.0,78.9,2604.8,0,0,0,1,0,0,0,0,0,0
2006.0,106000.0,5.0,17.3,993.0,60.0,1817.3,0,0,0,0,0,0,0,0,0,0
2019.0,10000.0,5.0,21.01,1197.0,81.8,6736.13,1,0,0,0,0,0,0,0,0,0
2018.0,20000.0,7.0,16.0,2179.0,138.0,18173.01,1,0,0,0,0,0,0,1,0,1
2017.0,35000.0,5.0,17.71,1197.0,78.9,6651.32,1,0,0,0,0,0,0,0,0,0
2016.0,50000.0,5.0,18.6,1197.0,81.83,7632.66,1,0,0,0,0,0,0,0,0,0
2020.0,5000.0,2.0,0.0,2523.0,70.0,8226.31,1,0,0,0,0,0,0,1,0,0
2017.0,47000.0,5.0,19.67,1582.0,126.2,13629.76,0,0,0,0,0,0,0,1,0,0
2017.0,50000.0,5.0,25.6,1498.0,97.9,12721.1,1,0,0,0,0,0,0,1,0,0
2014.0,60000.0,5.0,23.4,1248.0,74.0,5694.21,1,0,0,0,0,0,0,1,0,0
2015.0,40000.0,5.0,22.54,1396.0,88.73,6663.44,1,0,0,0,0,0,0,1,0,0
2015.0,160000.0,5.0,22.54,1396.0,88.73,6663.44,0,0,0,0,0,0,0,1,0,0
2007.0,147500.0,7.0,12.8,2494.0,102.0,3271.14,0,0,0,0,0,0,0,1,0,0
2013.0,90000.0,5.0,22.07,1199.0,73.9,3392.29,0,0,0,1,0,0,0,1,0,0
2015.0,70000.0,5.0,28.09,1248.0,88.5,7632.66,0,0,0,0,0,0,0,1,0,0
2007.0,70000.0,5.0,17.7,1497.0,78.0,2665.37,1,0,0,0,0,0,0,0,0,0
2014.0,120000.0,7.0,14.95,2489.0,93.7,3876.91,1,0,0,0,0,0,0,1,0,0
2013.0,75000.0,5.0,21.1,814.0,55.2,2725.95,0,0,0,0,0,0,0,0,0,0
2010.0,85000.0,5.0,17.0,1497.0,118.0,4603.83,0,0,0,0,0,0,0,0,0,0
2012.0,70000.0,5.0,19.3,1248.0,73.9,4603.83,0,0,0,1,0,0,0,1,0,0
2012.0,90000.0,5.0,19.08,1582.0,126.32,6057.67,1,0,0,0,0,0,0,1,0,1
2015.0,40000.0,7.0,18.49,1493.0,100.0,8480.74,1,0,0,0,0,0,0,1,0,1
2015.0,138000.0,5.0,22.77,1498.0,98.59,6663.44,1,0,0,0,0,0,0,1,0,0
2016.0,70000.0,5.0,25.2,1248.0,74.0,7269.2,1,0,0,0,0,0,0,1,0,0
2019.0,30000.0,5.0,19.44,999.0,75.0,6663.44,0,0,0,0,0,0,0,0,0,0
2013.0,125000.0,5.0,22.32,1582.0,126.3,5754.79,0,0,0,1,0,0,0,1,0,0
2015.0,20000.0,5.0,17.57,1193.0,88.7,6057.67,1,0,0,0,0,0,0,0,0,0
2012.0,80000.0,5.0,19.87,1461.0,83.8,5451.9,1,0,0,0,0,0,0,1,0,0
2014.0,110000.0,7.0,12.99,2494.0,100.6,11751.87,0,0,0,0,0,0,0,1,0,0
2017.0,40000.0,5.0,23.59,1364.0,67.05,6663.44,1,0,0,0,0,0,0,1,0,0
2014.0,80000.0,5.0,25.01,1498.0,89.75,6057.67,1,0,0,0,0,0,0,1,0,0
2011.0,140000.0,5.0,20.0,1968.0,108.5,3271.14,0,0,0,0,0,0,0,1,0,0
2017.0,20000.0,5.0,28.4,1248.0,74.02,9147.08,1,0,0,0,0,0,0,1,0,0
2016.0,42323.0,5.0,21.19,1396.0,88.76,7887.09,1,0,0,0,1,0,0,1,0,0
2016.0,32000.0,5.0,25.1,1248.0,88.5,8359.58,1,0,0,0,1,0,0,1,0,0
2017.0,41232.0,5.0,26.59,1248.0,74.0,7135.93,1,0,0,0,1,0,0,1,0,0
2014.0,27233.0,5.0,27.4,1498.0,98.63,5633.63,1,0,0,0,1,0,0,1,0,0
2011.0,35000.0,5.0,15.0,1368.0,90.0,2725.95,1,0,0,0,0,0,0,0,0,0
2016.0,63000.0,9.0,15.3,2956.0,83.8,5391.33,1,0,0,0,1,0,0,1,0,0
2012.0,68240.0,7.0,13.93,2956.0,138.1,5451.9,1,0,0,0,1,0,0,1,0,0
2008.0,78000.0,7.0,15.4,1997.0,120.0,5451.9,1,0,0,0,1,0,0,1,0,0
2010.0,35000.0,5.0,18.9,998.0,67.1,2423.07,1,0,0,0,1,0,0,0,0,0
2015.0,92651.0,5.0,21.7,1498.0,98.96,7257.09,1,0,0,0,1,0,0,1,0,0
2018.0,28000.0,5.0,16.1,1197.0,85.0,5936.52,1,0,0,0,1,0,0,0,0,0
2009.0,80000.0,5.0,10.93,3498.0,272.0,12115.34,0,0,0,1,0,0,0,0,0,1
2018.0,46000.0,5.0,19.67,1582.0,126.2,14986.67,1,0,0,0,0,0,0,1,0,0
2013.0,70000.0,5.0,22.07,1199.0,73.9,4240.37,0,0,0,0,0,0,0,1,0,0
2000.0,56194.0,4.0,16.1,796.0,37.0,375.58,0,1,0,0,0,0,0,0,0,0
2018.0,40000.0,5.0,22.0,1197.0,81.8,8420.16,1,0,0,0,0,0,0,0,0,0
2015.0,40000.0,5.0,22.74,796.0,47.3,3271.14,1,0,0,0,0,0,0,0,0,0
2016.0,120000.0,7.0,24.52,1248.0,88.5,9571.12,1,0,0,0,0,0,0,1,0,0
2016.0,120000.0,5.0,25.2,1248.0,74.0,7148.05,1,0,0,0,0,0,0,1,0,0
2017.0,120000.0,5.0,21.21,1197.0,81.8,7693.24,1,0,0,0,0,0,0,0,0,1
2015.0,110000.0,7.0,15.96,2523.0,62.1,6542.28,0,0,0,0,0,0,0,1,0,0
2014.0,50000.0,5.0,23.4,1248.0,74.0,7269.2,1,0,0,0,0,0,0,1,0,0
2012.0,100000.0,5.0,22.32,1582.0,126.3,4967.28,0,0,0,0,0,0,0,1,0,0
2015.0,80000.0,5.0,23.59,1364.0,67.05,6360.55,0,0,0,0,0,0,0,1,0,0
2011.0,70000.0,5.0,14.0,796.0,35.0,1574.99,0,0,0,0,0,0,0,0,0,0
2017.0,50000.0,5.0,24.3,1248.0,88.5,11206.69,1,0,0,0,0,0,0,1,0,0
2017.0,65000.0,7.0,21.04,1461.0,83.8,8359.58,0,0,0,0,0,0,0,1,0,0
2012.0,200000.0,7.0,20.77,1248.0,88.76,6784.59,0,0,0,0,0,0,0,1,0,0
2018.0,7500.0,5.0,28.09,1248.0,88.5,11509.57,1,0,0,0,0,0,0,1,0,0
2017.0,65000.0,7.0,21.04,1461.0,83.8,8420.16,0,0,0,0,0,0,0,1,0,0
2013.0,35000.0,5.0,18.6,1197.0,85.8,5451.9,0,0,0,0,0,0,0,0,0,0
2013.0,60000.0,5.0,16.2,2993.0,235.0,24230.68,1,0,0,0,0,0,0,1,0,1
2009.0,71000.0,5.0,16.1,1197.0,85.0,2786.52,1,0,0,0,0,0,0,0,0,0
2017.0,30000.0,5.0,23.95,998.0,67.05,3634.6,1,0,0,0,0,0,0,0,0,0
2008.0,80000.0,5.0,14.84,2143.0,170.0,8783.62,0,0,0,0,0,0,0,1,0,1
2011.0,90000.0,5.0,18.06,1198.0,75.0,2847.1,0,0,0,0,0,0,0,0,0,0
2018.0,30000.0,5.0,25.5,1498.0,98.6,10104.19,1,0,0,0,0,0,0,1,0,0
2012.0,120000.0,7.0,15.96,2523.0,62.1,5209.6,1,0,0,0,0,0,0,1,0,0
2010.0,120000.0,5.0,17.8,1248.0,75.0,4361.52,0,0,0,0,0,0,0,1,0,0
2014.0,70000.0,5.0,21.1,814.0,55.2,2907.68,1,0,0,0,0,0,0,0,0,0
2017.0,54188.0,7.0,18.49,1493.0,100.0,8480.74,1,0,0,0,0,0,0,1,0,0
2012.0,90000.0,5.0,20.5,1598.0,103.5,5149.02,1,0,0,0,0,0,0,1,0,0
2014.0,40000.0,5.0,21.1,814.0,55.2,2604.8,1,0,0,0,0,0,0,0,0,0
2017.0,20000.0,5.0,23.01,999.0,67.0,3998.06,1,0,0,0,0,0,0,0,0,0
2007.0,144000.0,5.0,15.26,796.0,32.8,654.23,0,0,0,0,0,0,0,0,1,0
2014.0,54043.0,5.0,18.9,1197.0,81.86,4531.14,1,0,0,0,1,0,0,0,0,1
2013.0,35582.0,5.0,18.5,1197.0,82.85,5524.58,1,0,0,0,1,0,0,0,0,0
2013.0,54327.0,5.0,17.2,1197.0,103.6,5488.25,0,0,0,0,1,0,0,0,0,1
2016.0,7949.0,5.0,17.0,1198.0,73.75,7014.78,1,0,0,0,1,0,0,0,0,0
2010.0,59734.0,5.0,16.95,1197.0,78.9,3125.76,1,0,0,0,1,0,0,0,0,1
2011.0,56389.0,5.0,20.36,1197.0,78.9,3174.22,1,0,0,0,1,0,0,0,0,0
2013.0,58245.0,5.0,16.47,1198.0,73.9,4712.87,1,0,0,0,1,0,0,0,0,0
2015.0,36422.0,5.0,18.44,1198.0,75.0,4191.91,1,0,0,0,1,0,0,0,0,0
2011.0,42535.0,5.0,16.7,1198.0,88.8,4107.1,1,0,0,0,1,0,0,0,0,0
2011.0,40736.0,5.0,16.95,1197.0,78.9,3295.37,1,0,0,0,1,0,0,0,0,1
2012.0,56246.0,5.0,18.6,1197.0,85.8,4470.56,1,0,0,0,1,0,0,0,0,0
2011.0,55403.0,5.0,18.6,1197.0,85.8,3355.95,1,0,0,0,1,0,0,0,0,0
2018.0,30000.0,5.0,20.3,1199.0,84.0,6481.71,1,0,0,0,0,0,0,0,0,0
2015.0,67000.0,5.0,23.95,998.0,67.05,3210.56,1,0,0,0,0,0,0,0,0,0
2013.0,70000.0,5.0,17.01,1591.0,121.3,4846.14,1,0,0,0,0,0,0,0,0,0
2019.0,7500.0,5.0,18.6,1197.0,81.86,8080.93,1,0,0,0,0,0,0,0,0,0
2011.0,80000.0,7.0,11.57,2179.0,138.1,3634.6,0,0,0,0,0,0,0,1,0,0
2016.0,110000.0,5.0,25.0,1396.0,69.0,2423.07,0,0,0,0,0,0,0,1,0,0
2005.0,120000.0,5.0,17.8,1399.0,68.0,1817.3,0,0,0,1,0,0,0,1,0,0
2010.0,49200.0,5.0,19.81,1086.0,68.05,1720.38,0,0,0,0,0,0,0,0,0,0
2014.0,40000.0,7.0,24.2,1498.0,98.6,7269.2,0,0,0,0,0,0,0,1,0,0
2017.0,40000.0,7.0,18.49,1493.0,100.0,8480.74,1,0,0,0,0,0,0,1,0,0
2016.0,110000.0,5.0,19.67,1582.0,126.2,10903.8,1,0,0,0,0,0,0,1,0,0
2014.0,100000.0,5.0,23.95,998.0,67.05,2665.37,1,0,0,0,0,0,0,0,0,0
2018.0,10000.0,5.0,18.9,1197.0,81.86,7874.97,0,0,0,0,0,0,0,0,0,1
2017.0,70000.0,7.0,15.04,2755.0,174.5,37557.55,1,0,0,0,0,0,0,1,0,1
2012.0,50000.0,5.0,16.09,1995.0,184.0,21807.61,1,0,0,0,0,0,0,1,0,1
2017.0,48000.0,5.0,17.9,2143.0,136.0,25442.21,0,0,0,0,0,0,0,1,0,1
2010.0,110000.0,5.0,17.8,1399.0,68.0,3028.83,0,0,0,1,0,0,0,1,0,0
2012.0,86000.0,5.0,19.01,1461.0,108.45,6663.44,1,0,0,0,0,0,0,1,0,0
2009.0,141000.0,5.0,19.7,796.0,46.3,1514.42,0,0,0,0,0,0,0,0,0,0
2015.0,140000.0,7.0,16.0,2179.0,140.0,10298.04,1,0,0,0,0,0,0,1,0,0
2014.0,110000.0,5.0,23.4,1248.0,74.0,5270.16,0,0,0,0,0,0,0,1,0,0
2008.0,90000.0,5.0,18.9,998.0,67.1,1635.57,0,0,0,0,0,0,0,0,0,0
2016.0,44000.0,5.0,18.16,1196.0,86.8,6663.44,1,0,0,0,0,0,0,0,0,0
2016.0,25000.0,5.0,15.29,1591.0,121.3,9692.27,1,0,0,0,0,0,0,0,0,0
2016.0,35000.0,5.0,22.54,1396.0,88.73,9449.96,1,0,0,0,0,0,0,1,0,0
2008.0,195000.0,5.0,19.7,796.0,46.3,1211.53,0,0,0,0,0,0,0,0,0,0
2004.0,50000.0,4.0,16.1,796.0,37.0,605.77,1,0,0,0,0,0,0,0,0,0
2012.0,100000.0,5.0,22.32,1582.0,126.32,5149.02,0,0,0,0,0,0,0,1,0,0
2015.0,70000.0,5.0,20.4,1248.0,91.7,6057.67,1,0,0,0,0,0,0,1,0,0
2017.0,30000.0,5.0,25.2,1248.0,74.0,7148.05,1,0,0,0,0,0,0,1,0,0
2020.0,5000.0,5.0,21.21,1197.0,81.8,7002.67,1,0,0,0,0,0,0,0,0,0
2012.0,110000.0,7.0,20.77,1248.0,88.76,6663.44,0,0,0,0,0,0,0,1,0,0
2013.0,80000.0,5.0,16.8,1497.0,116.3,5633.63,0,0,0,0,0,0,0,0,0,0
2014.0,110000.0,5.0,20.8,1461.0,65.0,3028.83,1,0,0,0,0,0,0,1,0,0
2017.0,20000.0,5.0,21.21,1197.0,81.8,6663.44,1,0,0,0,0,0,0,0,0,0
2018.0,20000.0,5.0,24.7,796.0,47.3,3271.14,1,0,0,0,0,0,0,0,0,0
2019.0,15000.0,7.0,17.6,2179.0,147.94,15144.17,1,0,0,0,0,0,0,1,0,0
2013.0,31377.0,5.0,18.5,1197.0,82.85,3876.91,0,0,0,0,0,0,0,0,0,0
2018.0,50000.0,5.0,28.4,1248.0,74.02,8480.74,1,0,0,0,0,0,0,1,0,0
2015.0,60000.0,5.0,20.51,998.0,67.04,3513.45,1,0,0,0,0,0,0,0,0,0
2012.0,60000.0,5.0,19.4,1198.0,86.8,3210.56,1,0,0,0,0,0,0,0,0,0
2011.0,25000.0,5.0,19.7,796.0,46.3,1938.45,0,0,0,0,0,0,0,0,0,0
2018.0,30000.0,5.0,25.17,799.0,53.3,4058.64,1,0,0,0,0,0,0,0,0,0
2017.0,80000.0,5.0,20.63,1198.0,67.0,3985.95,0,0,0,0,0,0,0,0,0,0
2017.0,75000.0,5.0,24.3,1248.0,88.5,9389.39,1,0,0,0,0,0,0,1,0,0
2020.0,32000.0,5.0,20.14,1197.0,81.86,6348.44,1,0,0,0,0,0,0,0,0,0
2015.0,40000.0,5.0,22.74,796.0,47.3,2968.26,1,0,0,0,0,0,0,0,0,0
2012.0,93000.0,5.0,17.0,1197.0,80.0,3331.72,0,0,0,0,0,0,0,0,0,0
2015.0,50000.0,5.0,21.19,1396.0,88.73,7390.36,0,0,0,0,0,0,0,1,0,0
2014.0,64000.0,7.0,20.77,1248.0,88.8,8238.43,0,0,0,0,0,0,0,1,0,0
2014.0,120000.0,5.0,20.45,1461.0,83.8,6299.98,1,0,0,0,0,0,0,1,0,0
2018.0,60000.0,5.0,24.4,1498.0,98.63,8177.85,1,0,0,0,0,0,0,1,0,0
2011.0,81500.0,5.0,14.84,2143.0,167.62,16355.71,0,0,0,0,0,0,0,1,0,1
2011.0,80000.0,5.0,15.8,2148.0,170.0,16355.71,1,0,0,0,0,0,0,1,0,1
2016.0,30000.0,5.0,21.7,1498.0,98.96,8783.62,1,0,0,0,0,0,0,1,0,0
2018.0,40000.0,5.0,20.14,1498.0,88.0,7874.97,1,0,0,0,1,0,0,1,0,0
2019.0,16500.0,5.0,17.0,1197.0,110.0,13205.72,1,0,0,0,1,0,0,0,0,0
2017.0,67000.0,5.0,17.01,1582.0,126.2,13326.87,1,0,0,0,0,0,0,1,0,1
2017.0,48000.0,5.0,22.54,1396.0,88.73,8117.28,1,0,0,0,0,0,0,1,0,0
2018.0,35000.0,5.0,22.54,1396.0,88.73,9449.96,1,0,0,0,0,0,0,1,0,0
2018.0,52000.0,5.0,22.0,1197.0,81.8,7390.36,1,0,0,0,1,0,0,0,0,0
2017.0,29000.0,5.0,22.0,1498.0,108.495,7269.2,1,0,0,0,0,0,0,1,0,0
2017.0,23000.0,5.0,21.4,1197.0,83.1,6239.4,1,0,0,0,0,0,0,0,0,0
2016.0,40000.0,5.0,20.63,1198.0,67.0,4058.64,1,0,0,0,1,0,0,0,0,0
2017.0,60000.0,5.0,21.38,1396.0,88.7,11594.38,1,0,0,0,0,0,0,1,0,0
2017.0,127000.0,5.0,28.4,1248.0,74.02,7329.78,1,0,0,0,0,0,0,1,0,0
2013.0,140000.0,5.0,21.02,1248.0,88.76,3828.45,1,0,0,0,0,0,0,1,0,0
2015.0,70000.0,5.0,26.59,1248.0,74.0,6299.98,1,0,0,0,0,0,0,1,0,0
2011.0,60000.0,5.0,19.3,1248.0,73.9,3210.56,1,0,0,0,0,0,0,1,0,0
2013.0,43978.0,5.0,28.4,1248.0,74.0,5451.9,0,0,0,0,1,0,0,1,0,0
2017.0,28832.0,5.0,23.4,1248.0,74.0,6299.98,1,0,0,0,1,0,0,1,0,0
2019.0,3177.0,5.0,18.5,1194.0,94.93,8480.74,1,0,0,0,1,0,0,0,0,0
2012.0,30078.0,5.0,15.3,1396.0,70.0,2423.07,1,0,0,0,1,0,0,0,0,0
2012.0,44588.0,5.0,21.1,814.0,55.2,3028.83,1,0,0,0,1,0,0,0,0,0
2015.0,49907.0,5.0,21.63,998.0,67.04,4846.14,1,0,0,0,1,0,0,0,0,0
2013.0,67082.0,5.0,21.21,1197.0,81.8,4494.79,0,0,0,0,1,0,0,0,0,0
2016.0,40000.0,5.0,18.9,1197.0,82.0,5451.9,1,0,0,0,0,0,0,0,0,0
2016.0,112879.0,5.0,23.0,1498.0,98.96,6905.74,0,0,0,0,1,0,0,1,0,0
2017.0,25000.0,5.0,18.6,1197.0,81.83,7511.51,1,0,0,0,0,0,0,0,0,0
2018.0,10200.0,5.0,17.4,1497.0,117.6,11497.46,1,0,0,0,0,0,0,0,0,0
2017.0,20000.0,5.0,23.1,998.0,67.04,4240.37,0,0,0,0,0,0,0,0,0,0
2017.0,60000.0,7.0,16.0,2179.0,140.0,15144.17,1,0,0,0,0,0,0,1,0,0
2016.0,30000.0,5.0,23.01,999.0,67.0,3271.14,0,0,0,1,0,0,0,0,0,0
2013.0,40000.0,5.0,21.1,814.0,55.2,2847.1,0,0,0,0,0,0,0,0,0,0
2016.0,60000.0,5.0,20.4,1197.0,81.8,6057.67,1,0,0,0,0,0,0,0,0,0
2012.0,111000.0,5.0,19.7,796.0,46.3,2665.37,1,0,0,0,0,0,0,0,0,0
2014.0,70000.0,5.0,23.4,1248.0,74.0,4603.83,0,0,0,0,0,0,0,1,0,0
2010.0,100000.0,5.0,20.92,998.0,67.1,1938.45,0,0,0,1,0,0,0,0,0,0
2017.0,25000.0,5.0,20.3,998.0,68.05,4107.1,1,0,0,0,0,0,0,0,0,0
2016.0,35000.0,6.0,25.32,1198.0,77.0,4846.14,1,0,0,0,0,0,0,1,0,0
2003.0,58000.0,4.0,16.1,796.0,37.0,545.19,1,0,0,0,0,0,0,0,0,0
2019.0,20000.0,5.0,19.4,1194.0,94.93,6966.32,1,0,0,0,0,0,0,0,0,0
2019.0,1300.0,5.0,22.5,999.0,67.0,3937.48,1,0,0,0,0,0,0,0,0,0
1997.0,120000.0,4.0,16.1,796.0,37.0,605.77,0,0,0,0,0,0,0,0,0,0
2014.0,15000.0,5.0,20.51,998.0,67.04,4240.37,1,0,0,0,0,0,0,0,0,0
2017.0,9000.0,5.0,13.6,1999.0,177.0,32844.68,1,0,0,0,1,0,0,1,0,1
2019.0,20000.0,5.0,22.37,2487.0,214.56,62393.99,1,0,0,0,1,0,0,0,0,1
2017.0,45000.0,5.0,19.33,1999.0,177.0,38769.08,1,0,0,0,1,0,0,1,0,1
2015.0,110000.0,7.0,14.1,2179.0,147.94,6094.02,1,0,0,0,0,0,0,1,0,0
2019.0,20000.0,5.0,18.0,1969.0,190.0,46038.28,1,0,0,0,0,0,0,1,0,1
2016.0,68089.0,5.0,19.16,2494.0,157.7,24230.68,1,0,0,0,0,1,0,0,0,1
2018.0,38817.0,5.0,27.39,1248.0,74.0,8965.35,1,0,0,0,1,0,0,1,0,0
2016.0,56494.0,5.0,18.2,1199.0,88.7,6663.44,1,0,0,0,0,1,0,0,0,0
2013.0,79328.0,7.0,12.99,2494.0,100.6,9086.5,0,0,0,0,0,1,0,1,0,0
2019.0,5621.0,5.0,22.0,1197.0,81.8,7874.97,1,0,0,0,0,1,0,0,0,1
2018.0,69779.0,5.0,22.0,1197.0,81.8,7269.2,1,0,0,0,1,0,0,0,0,1
2017.0,56290.0,5.0,24.0,1186.0,73.97,5451.9,1,0,0,0,1,0,0,1,0,0
2019.0,7500.0,5.0,16.78,1995.0,190.0,65422.83,1,0,0,0,1,0,0,1,0,1
2019.0,8500.0,5.0,16.78,1995.0,190.0,66634.36,1,0,0,0,1,0,0,1,0,1
2019.0,7032.0,5.0,19.0,1199.0,88.76,9437.85,1,0,0,0,0,1,0,0,0,1
2016.0,11000.0,5.0,14.3,1598.0,103.5,7814.39,1,0,0,0,1,0,0,0,0,1
2016.0,25000.0,5.0,25.17,799.0,53.3,3634.6,1,0,0,0,0,0,0,0,0,0
2017.0,80000.0,5.0,22.95,1248.0,74.0,5573.04,1,0,0,0,0,0,0,1,0,0
2014.0,83000.0,5.0,22.32,1582.0,126.32,7874.97,0,0,0,1,0,0,0,1,0,0
2013.0,116000.0,5.0,23.4,1248.0,74.0,6360.55,0,0,0,0,0,0,0,1,0,0
2015.0,60000.0,5.0,15.8,1172.0,67.1,4240.37,0,0,0,1,0,0,0,0,0,0
2006.0,192000.0,8.0,12.8,2494.0,102.0,5451.9,0,1,0,0,0,0,0,1,0,0
2011.0,73840.0,5.0,15.04,1598.0,103.6,2750.18,1,0,0,0,0,0,0,0,0,0
2011.0,162000.0,8.0,13.6,2523.0,63.0,3937.48,0,0,0,0,0,0,0,1,0,0
2018.0,20000.0,5.0,23.0,999.0,67.0,3331.72,1,0,0,0,0,0,0,0,0,1
2015.0,120000.0,5.0,20.34,1498.0,103.2,6663.44,0,0,0,0,0,0,0,1,0,0
2017.0,40000.0,5.0,21.66,1498.0,108.6,10903.8,1,0,0,0,0,0,0,1,0,1
2014.0,70000.0,5.0,21.1,814.0,55.2,2544.22,1,0,0,0,0,0,0,0,0,0
2016.0,30000.0,5.0,19.64,1461.0,108.45,7874.97,1,0,0,0,0,0,0,1,0,0
2019.0,25000.0,5.0,23.01,999.0,67.0,4724.98,1,0,0,0,0,0,0,0,0,0
2016.0,80000.0,5.0,25.17,799.0,53.3,3149.99,1,0,0,0,0,0,0,0,0,0
2008.0,120000.0,5.0,19.81,1086.0,68.05,1574.99,0,0,0,0,0,0,0,0,0,0
2019.0,20000.0,5.0,18.0,1969.0,190.0,46038.28,1,0,0,0,0,0,0,1,0,1
2010.0,80000.0,5.0,14.0,1595.0,102.0,2725.95,0,0,0,0,0,0,0,0,0,0
2018.0,60000.0,7.0,15.04,2755.0,174.5,38769.08,1,0,0,0,0,0,0,1,0,1
2014.0,60000.0,7.0,11.0,2982.0,170.3,42403.68,1,0,0,0,0,0,0,1,0,1
2014.0,80000.0,5.0,25.1,1498.0,98.6,9086.5,0,0,0,0,0,0,0,1,0,0
2011.0,120000.0,10.0,12.2,2499.0,80.0,4240.37,0,0,0,0,0,0,0,1,0,0
2019.0,24857.0,5.0,16.5,1799.0,139.46,24230.68,0,0,1,0,1,0,0,0,0,1
2017.0,26442.0,5.0,20.3,998.0,68.05,3271.14,1,0,0,0,0,0,0,0,0,0
2017.0,35000.0,7.0,17.5,1373.0,91.1,8480.74,1,0,0,0,0,0,0,0,0,0
2010.0,28000.0,5.0,19.7,796.0,46.3,1574.99,0,0,0,0,0,0,0,0,0,0
2015.0,80000.0,7.0,20.77,1248.0,88.8,7874.97,1,0,0,0,0,0,0,1,0,0
2005.0,39000.0,5.0,19.7,796.0,46.3,666.34,1,0,0,0,0,0,0,0,0,0
2017.0,20000.0,5.0,20.51,998.0,67.0,5754.79,1,0,0,0,0,0,0,0,0,1
2013.0,50000.0,5.0,21.64,1461.0,84.8,3937.48,1,0,0,0,0,0,0,1,0,0
